,0,1,2,3,4,5,6
199,"(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,,
200,"(3, 'po', 'Tau')",,,,,,
201,"(3, 'sib', 'sib')","(3, 'sib', 'Tau')",,,,,
202,"(3, 'pp', 'Tau')",,,,,,
203,"(3, 'sib', 'va')","(3, 'va', 'Tau')",,,,,
204,"(3, 'po', 'Tau')",,,,,,
205,"(3, 'va', 'Tau')",,,,,,
206,"(3, 'po', 'pp')","(3, 'pp', 'va')","(3, 'va', 'Tau')",,,,
207,"(3, 'sib', 'Tau')",,,,,,
208,"(3, 'sib', 'sib')","(3, 'sib', 'Tau')",,,,,
209,"(3, 'va', 'va')","(3, 'va', 'po')","(3, 'po', 'Tau')",,,,
210,"(3, 'po', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,
211,"(3, 'po', 'Tau')",,,,,,
212,"(3, 'sib', 'pp')","(3, 'pp', 'Tau')",,,,,
213,"(3, 'sib', 'Tau')",,,,,,
214,"(3, 'va', 'va')","(3, 'va', 'pp')","(3, 'pp', 'Tau')",,,,
215,"(3, 'va', 'Tau')",,,,,,
216,"(3, 'sib', 'Tau')",,,,,,
217,"(3, 'sib', 'pp')","(3, 'pp', 'Tau')",,,,,
218,"(3, 'sib', 'sib')","(3, 'sib', 'sib')","(3, 'sib', 'sib')","(3, 'sib', 'sib')","(3, 'sib', 'pp')","(3, 'pp', 'Tau')",
219,"(3, 'po', 'Tau')",,,,,,
220,"(3, 'po', 'po')","(3, 'po', 'Tau')",,,,,
221,"(3, 'pp', 'Tau')",,,,,,
222,"(3, 'sib', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,
223,"(3, 'sib', 'Tau')",,,,,,
224,"(3, 'pp', 'Tau')",,,,,,
225,"(3, 'va', 'Tau')",,,,,,
226,"(3, 'po', 'Tau')",,,,,,
227,"(3, 'va', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,
228,"(3, 'pp', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,
229,"(3, 'po', 'Tau')",,,,,,
230,"(3, 'va', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'va')","(3, 'va', 'va')","(3, 'va', 'va')","(3, 'va', 'va')","(3, 'va', 'Tau')"
231,"(3, 'va', 'Tau')",,,,,,
232,"(3, 'po', 'pp')","(3, 'pp', 'Tau')",,,,,
233,"(3, 'po', 'Tau')",,,,,,
234,"(3, 'po', 'Tau')",,,,,,
235,"(3, 'sib', 'Tau')",,,,,,
236,"(3, 'po', 'Tau')",,,,,,
237,"(3, 'po', 'po')","(3, 'po', 'po')","(3, 'po', 'Tau')",,,,
238,"(3, 'pp', 'Tau')",,,,,,
239,"(3, 'pp', 'Tau')",,,,,,
240,"(3, 'po', 'pp')","(2, 'pp', 'sib')","(3, 'sib', 'sib')","(3, 'sib', 'Tau')",,,
241,"(3, 'va', 'Tau')",,,,,,
242,"(3, 'va', 'pp')","(3, 'pp', 'Tau')",,,,,
243,"(3, 'po', 'pp')","(3, 'pp', 'Tau')",,,,,
244,"(3, 'va', 'pp')","(3, 'pp', 'Tau')",,,,,
245,"(3, 'va', 'va')","(3, 'va', 'Tau')",,,,,
246,"(3, 'sib', 'pp')","(3, 'pp', 'Tau')",,,,,
247,"(3, 'sib', 'sib')","(3, 'sib', 'pp')","(3, 'pp', 'Tau')",,,,
248,"(3, 'pp', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,
249,"(3, 'po', 'Tau')",,,,,,
250,"(3, 'va', 'Tau')",,,,,,
251,"(3, 'sib', 'Tau')",,,,,,
252,"(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,,
253,"(3, 'pp', 'Tau')",,,,,,
254,"(3, 'po', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'po')","(3, 'po', 'Tau')",,,
255,"(3, 'sib', 'sib')","(3, 'sib', 'Tau')",,,,,
256,"(3, 'po', 'Tau')",,,,,,
257,"(3, 'va', 'Tau')",,,,,,
258,"(3, 'sib', 'Tau')",,,,,,
259,"(3, 'sib', 'Tau')",,,,,,
260,"(3, 'pp', 'Tau')",,,,,,
261,"(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,,
