,0,1,2,3,4,5,6
373,"(5, 'po', 'va')","(4, 'va', 'Tau')",,,,,
374,"(1, 'va', 'Tau')",,,,,,
375,"(1, 'pp', 'Tau')",,,,,,
376,"(1, 'po', 'Tau')",,,,,,
377,"(5, 'pp', 'Tau')",,,,,,
378,"(1, 'pp', 'Tau')",,,,,,
379,"(1, 'va', 'va')","(0, 'va', 'Tau')",,,,,
380,"(3, 'sib', 'Tau')",,,,,,
381,"(0, 'po', 'Tau')",,,,,,
382,"(6, 'va', 'Tau')",,,,,,
383,"(4, 'pp', 'Tau')",,,,,,
384,"(3, 'po', 'Tau')",,,,,,
385,"(2, 'va', 'va')","(1, 'va', 'Tau')",,,,,
386,"(2, 'pp', 'Tau')",,,,,,
387,"(4, 'po', 'va')","(4, 'va', 'Tau')",,,,,
388,"(4, 'va', 'pp')","(6, 'pp', 'pp')","(6, 'pp', 'Tau')",,,,
389,"(3, 'sib', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
390,"(6, 'va', 'pp')","(5, 'pp', 'va')","(4, 'va', 'Tau')",,,,
391,"(2, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,,
392,"(5, 'sib', 'va')","(1, 'va', 'pp')","(5, 'pp', 'pp')","(3, 'pp', 'pp')","(4, 'pp', 'Tau')",,
393,"(4, 'va', 'Tau')",,,,,,
394,"(6, 'sib', 'Tau')",,,,,,
395,"(6, 'pp', 'pp')","(2, 'pp', 'va')","(5, 'va', 'pp')","(2, 'pp', 'Tau')",,,
396,"(0, 'sib', 'Tau')",,,,,,
397,"(4, 'sib', 'pp')","(0, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
398,"(5, 'va', 'Tau')",,,,,,
399,"(4, 'pp', 'Tau')",,,,,,
400,"(4, 'po', 'Tau')",,,,,,
401,"(4, 'pp', 'Tau')",,,,,,
402,"(6, 'po', 'pp')","(5, 'pp', 'Tau')",,,,,
403,"(1, 'pp', 'Tau')",,,,,,
