,0,1,2,3,4,5,6
227,"(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
228,"(1, 'po', 'Tau')",,,,,,
229,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
230,"(1, 'va', 'Tau')",,,,,,
231,"(1, 'va', 'Tau')",,,,,,
232,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
233,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
234,"(2, 'sib', 'Tau')",,,,,,
235,"(1, 'pp', 'Tau')",,,,,,
236,"(2, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
237,"(2, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
238,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
239,"(2, 'sib', 'va')","(1, 'va', 'Tau')",,,,,
240,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",
241,"(1, 'po', 'Tau')",,,,,,
242,"(2, 'sib', 'Tau')",,,,,,
243,"(2, 'sib', 'Tau')",,,,,,
244,"(2, 'sib', 'Tau')",,,,,,
245,"(1, 'pp', 'Tau')",,,,,,
246,"(1, 'pp', 'Tau')",,,,,,
247,"(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
248,"(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,
249,"(2, 'sib', 'Tau')",,,,,,
250,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
251,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
252,"(1, 'va', 'Tau')",,,,,,
253,"(1, 'va', 'Tau')",,,,,,
254,"(1, 'va', 'Tau')",,,,,,
255,"(2, 'sib', 'Tau')",,,,,,
256,"(1, 'po', 'po')","(1, 'po', 'va')","(1, 'va', 'Tau')",,,,
257,"(1, 'va', 'Tau')",,,,,,
258,"(1, 'po', 'Tau')",,,,,,
259,"(1, 'va', 'Tau')",,,,,,
260,"(1, 'po', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')"
261,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
262,"(1, 'po', 'Tau')",,,,,,
263,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
264,"(1, 'pp', 'Tau')",,,,,,
265,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
266,"(1, 'va', 'Tau')",,,,,,
267,"(1, 'pp', 'Tau')",,,,,,
268,"(1, 'po', 'Tau')",,,,,,
269,"(1, 'po', 'va')","(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,
270,"(1, 'pp', 'Tau')",,,,,,
271,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
272,"(1, 'pp', 'Tau')",,,,,,
273,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
274,"(1, 'pp', 'Tau')",,,,,,
275,"(1, 'va', 'Tau')",,,,,,
276,"(1, 'po', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,
277,"(1, 'pp', 'sib')","(2, 'sib', 'Tau')",,,,,
278,"(1, 'va', 'Tau')",,,,,,
279,"(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,
280,"(1, 'pp', 'Tau')",,,,,,
281,"(1, 'va', 'Tau')",,,,,,
282,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
283,"(1, 'po', 'Tau')",,,,,,
284,"(1, 'va', 'Tau')",,,,,,
285,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
286,"(1, 'po', 'Tau')",,,,,,
287,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
288,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
289,"(1, 'pp', 'Tau')",,,,,,
290,"(1, 'po', 'Tau')",,,,,,
291,"(2, 'sib', 'Tau')",,,,,,
292,"(1, 'po', 'Tau')",,,,,,
293,"(1, 'po', 'Tau')",,,,,,
294,"(2, 'sib', 'Tau')",,,,,,
295,"(1, 'va', 'Tau')",,,,,,
296,"(1, 'pp', 'Tau')",,,,,,
297,"(1, 'pp', 'Tau')",,,,,,
298,"(1, 'pp', 'sib')","(2, 'sib', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,
299,"(1, 'po', 'Tau')",,,,,,
300,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
301,"(1, 'po', 'po')","(1, 'po', 'sib')","(2, 'sib', 'Tau')",,,,
302,"(1, 'po', 'Tau')",,,,,,
303,"(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
304,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
305,"(2, 'sib', 'Tau')",,,,,,
306,"(2, 'sib', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,
307,"(1, 'po', 'va')","(1, 'va', 'Tau')",,,,,
308,"(2, 'sib', 'pp')","(1, 'pp', 'sib')","(2, 'sib', 'Tau')",,,,
309,"(1, 'pp', 'Tau')",,,,,,
310,"(2, 'sib', 'sib')","(2, 'sib', 'po')","(1, 'po', 'va')","(1, 'va', 'Tau')",,,
311,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
312,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
313,"(2, 'sib', 'Tau')",,,,,,
314,"(1, 'va', 'Tau')",,,,,,
315,"(1, 'va', 'Tau')",,,,,,
316,"(1, 'pp', 'Tau')",,,,,,
317,"(1, 'pp', 'Tau')",,,,,,
318,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
319,"(1, 'va', 'po')","(1, 'po', 'po')","(1, 'po', 'po')","(1, 'po', 'va')","(1, 'va', 'Tau')",,
320,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
321,"(1, 'po', 'Tau')",,,,,,
322,"(2, 'sib', 'Tau')",,,,,,
323,"(1, 'po', 'Tau')",,,,,,
324,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
325,"(1, 'va', 'Tau')",,,,,,
326,"(1, 'po', 'sib')","(2, 'sib', 'Tau')",,,,,
327,"(2, 'sib', 'Tau')",,,,,,
328,"(1, 'pp', 'Tau')",,,,,,
329,"(1, 'pp', 'Tau')",,,,,,
330,"(2, 'sib', 'Tau')",,,,,,
331,"(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,
332,"(1, 'pp', 'Tau')",,,,,,
333,"(1, 'va', 'Tau')",,,,,,
334,"(1, 'po', 'Tau')",,,,,,
335,"(1, 'va', 'Tau')",,,,,,
336,"(1, 'pp', 'Tau')",,,,,,
337,"(1, 'va', 'Tau')",,,,,,
338,"(2, 'sib', 'Tau')",,,,,,
339,"(1, 'pp', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
340,"(1, 'po', 'Tau')",,,,,,
341,"(1, 'po', 'Tau')",,,,,,
342,"(1, 'pp', 'Tau')",,,,,,
343,"(2, 'sib', 'Tau')",,,,,,
344,"(1, 'po', 'Tau')",,,,,,
345,"(2, 'sib', 'Tau')",,,,,,
346,"(1, 'pp', 'Tau')",,,,,,
347,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
348,"(2, 'sib', 'Tau')",,,,,,
349,"(1, 'va', 'Tau')",,,,,,
350,"(1, 'va', 'Tau')",,,,,,
351,"(1, 'va', 'Tau')",,,,,,
352,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
353,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
354,"(1, 'pp', 'Tau')",,,,,,
355,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
356,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
357,"(1, 'po', 'po')","(1, 'po', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,
358,"(2, 'sib', 'Tau')",,,,,,
359,"(1, 'pp', 'Tau')",,,,,,
360,"(1, 'va', 'Tau')",,,,,,
361,"(1, 'po', 'Tau')",,,,,,
362,"(2, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
363,"(2, 'sib', 'Tau')",,,,,,
364,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
365,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
366,"(2, 'sib', 'Tau')",,,,,,
367,"(1, 'va', 'Tau')",,,,,,
368,"(1, 'pp', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",
369,"(2, 'sib', 'Tau')",,,,,,
370,"(1, 'va', 'Tau')",,,,,,
371,"(1, 'po', 'Tau')",,,,,,
372,"(2, 'sib', 'Tau')",,,,,,
373,"(2, 'sib', 'Tau')",,,,,,
374,"(2, 'sib', 'Tau')",,,,,,
375,"(1, 'pp', 'Tau')",,,,,,
376,"(1, 'pp', 'Tau')",,,,,,
377,"(1, 'po', 'Tau')",,,,,,
378,"(1, 'va', 'Tau')",,,,,,
379,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
380,"(1, 'pp', 'Tau')",,,,,,
381,"(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,
382,"(1, 'va', 'Tau')",,,,,,
383,"(1, 'po', 'sib')","(2, 'sib', 'Tau')",,,,,
384,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
385,"(1, 'po', 'Tau')",,,,,,
386,"(1, 'pp', 'Tau')",,,,,,
387,"(1, 'po', 'sib')","(2, 'sib', 'Tau')",,,,,
388,"(1, 'pp', 'Tau')",,,,,,
389,"(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
390,"(1, 'pp', 'Tau')",,,,,,
391,"(1, 'va', 'Tau')",,,,,,
392,"(2, 'sib', 'Tau')",,,,,,
393,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
