,0,1,2,3,4,5,6
371,"(1, 'po', 'pp')","(6, 'pp', 'pp')","(6, 'pp', 'Tau')",,,,
372,"(6, 'po', 'pp')","(6, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
373,"(4, 'pp', 'va')","(2, 'va', 'Tau')",,,,,
374,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
375,"(6, 'pp', 'pp')","(4, 'pp', 'va')","(2, 'va', 'Tau')",,,,
376,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
377,"(4, 'pp', 'va')","(2, 'va', 'pp')","(4, 'pp', 'va')","(2, 'va', 'Tau')",,,
378,"(5, 'po', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'va')","(6, 'va', 'va')","(2, 'va', 'Tau')",,
379,"(4, 'po', 'Tau')",,,,,,
380,"(4, 'pp', 'Tau')",,,,,,
381,"(2, 'va', 'pp')","(4, 'pp', 'Tau')",,,,,
382,"(4, 'pp', 'Tau')",,,,,,
383,"(4, 'po', 'Tau')",,,,,,
384,"(1, 'sib', 'Tau')",,,,,,
385,"(4, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
386,"(1, 'sib', 'Tau')",,,,,,
387,"(2, 'va', 'Tau')",,,,,,
388,"(0, 'po', 'Tau')",,,,,,
389,"(1, 'sib', 'Tau')",,,,,,
390,"(2, 'va', 'Tau')",,,,,,
391,"(1, 'sib', 'Tau')",,,,,,
392,"(0, 'po', 'Tau')",,,,,,
393,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
394,"(1, 'sib', 'sib')","(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,
395,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
396,"(2, 'va', 'po')","(0, 'po', 'pp')","(3, 'pp', 'Tau')",,,,
397,"(5, 'pp', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
398,"(1, 'po', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
399,"(4, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
400,"(1, 'sib', 'Tau')",,,,,,
401,"(2, 'va', 'sib')","(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,
402,"(2, 'po', 'sib')","(4, 'sib', 'Tau')",,,,,
403,"(0, 'va', 'Tau')",,,,,,
404,"(1, 'sib', 'Tau')",,,,,,
405,"(1, 'pp', 'Tau')",,,,,,
406,"(1, 'sib', 'sib')","(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,
407,"(1, 'pp', 'Tau')",,,,,,
